"","Age","Sex","Grade","race","schooltype","curious_trying_others","Smoked_cigarettes_on_1_or","Smoked_cigars_cigarillos","chewing_tobacco_snuff_or","Smoked_tobacco_pipe_not_h","Smoked_bidis_on_1_or_more","Smoked_tobacco_hookah_or","snus_such_as_Camel_or_Mar","dissolvable_tobacco_such","electronic_cigarettes_suc","curious_smoke_cig","housemoate_no_smoke","smoked","curious"
"2113",8,"F",5,"White","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2114",7,"F",5,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,"3",1,FALSE,0
"2115",8,"F",5,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,"2",NA,FALSE,1
"2116",7,"F",5,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,"2",NA,FALSE,1
"2117",8,"M",5,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2118",9,"F",5,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2119",8,"F",5,"Black","High",2,0,0,0,0,0,0,0,0,0,"1",1,FALSE,1
"2120",8,"M",5,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2121",7,"F",5,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2122",8,"M",5,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,"1",1,FALSE,1
"2123",8,"F",5,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"2124",7,"M",5,"Black","High",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"2125",8,"F",5,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2126",8,"F",5,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,"3",1,FALSE,0
"2127",6,"F",2,"Black","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2128",6,"M",2,"White","Middle",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"2129",5,"F",2,"White","Middle",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"2130",7,"M",5,"White","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2131",11,"M",2,"White","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2132",7,"M",5,"White","High",1,0,0,0,NA,NA,0,NA,NA,0,"2",NA,NA,1
"2133",7,"M",5,"Black","High",1,1,1,0,NA,NA,NA,NA,NA,1,"1",NA,TRUE,1
"2134",8,"M",5,NA,"High",1,0,0,0,0,0,1,0,0,0,NA,NA,TRUE,NA
"2135",8,"M",5,"White","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2136",7,"M",5,"White","High",2,0,0,0,0,0,0,0,0,0,"2",1,FALSE,1
"2137",7,"M",5,"Black","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2138",7,"M",5,"White","High",2,0,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,0
"2139",9,"F",7,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2140",7,"M",5,"Black","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2141",8,"M",5,"Hispanic","High",2,NA,0,0,0,0,0,0,0,0,"3",NA,NA,0
"2142",7,"M",5,"Asian","High",2,0,0,0,0,0,0,0,0,0,"3",1,FALSE,0
"2143",8,"M",5,"Asian","High",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"2144",7,"M",5,"White","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2145",8,"M",5,"White","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2146",7,"F",5,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"2147",7,"M",5,"Black","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2148",8,"M",5,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2149",10,"M",7,"Black","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2150",9,"M",6,"White","High",2,0,0,NA,0,0,0,0,0,0,"3",NA,NA,0
"2151",8,"M",6,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2152",9,"M",6,"Black","High",2,0,0,0,0,0,0,0,0,0,"1",1,FALSE,1
"2153",10,"F",7,"White","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2154",8,"F",6,"White","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2155",8,"M",6,NA,"High",2,0,0,0,0,0,0,0,0,0,"2",1,FALSE,1
"2156",8,"M",6,"White","High",2,0,0,0,0,0,0,0,0,0,"3",1,FALSE,0
"2157",8,"F",6,"White","High",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"2158",9,"M",6,"White","High",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,0
"2159",8,"M",6,NA,"High",2,0,0,0,0,0,0,0,0,0,"3",1,FALSE,0
"2160",8,"M",6,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2161",8,"M",6,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,"2",NA,FALSE,1
"2162",9,"M",6,"White","High",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"2163",8,"M",6,"White","High",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"2164",9,"F",6,"White","High",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"2165",8,"M",6,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2166",10,"F",7,"Black","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2167",8,"F",6,"Black","High",2,0,0,0,0,0,1,0,0,0,"4",1,TRUE,0
"2168",8,"F",6,"Black","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2169",9,"F",7,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"2170",10,"F",7,"White","High",2,0,0,0,0,0,0,0,0,0,"3",1,FALSE,0
"2171",9,"F",7,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2172",9,"F",7,"White","High",1,1,1,0,0,0,0,0,0,0,"3",NA,TRUE,0
"2173",10,"M",7,"Black","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2174",10,"M",7,"White","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2175",9,"F",7,"Black","High",1,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"2176",10,"M",7,"White","High",2,0,0,0,0,0,0,0,0,0,"1",1,FALSE,1
"2177",10,"F",7,"White","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2178",10,"M",7,"Black","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2179",9,"F",7,"White","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2180",9,"M",7,"White","High",1,0,1,0,0,0,0,0,0,0,"4",1,TRUE,0
"2181",9,"F",7,"Black","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2182",9,"M",7,"White","High",2,0,0,0,0,0,0,0,0,0,"1",NA,FALSE,1
"2183",10,"F",7,"Asian","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2184",10,"F",7,"Black","High",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"2185",9,"M",7,"Hispanic","High",2,0,0,0,NA,NA,NA,NA,NA,0,"4",NA,NA,0
"2186",9,"M",7,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2187",9,"M",7,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2188",11,"M",7,"Black","High",2,0,0,NA,0,0,0,0,0,1,"4",1,TRUE,0
"2189",9,"M",7,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2190",9,"F",7,"White","High",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"2191",7,"F",5,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,"2",1,FALSE,1
"2192",9,"F",7,"White","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2193",8,"F",6,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,"2",1,FALSE,1
"2194",8,"F",6,"White","High",2,0,0,0,0,0,0,0,0,1,"2",NA,TRUE,1
"2195",8,"M",6,"White","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2196",8,"M",6,"Black","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2197",8,"F",6,"White","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2198",9,"F",6,"White","High",2,0,0,0,0,0,0,0,0,0,"3",1,FALSE,0
"2199",8,"F",6,"Asian","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2200",9,"F",6,"White","High",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"2201",8,"M",6,"White","High",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"2202",9,"M",6,"White","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2203",8,"M",6,"Black","High",2,0,0,0,0,0,0,0,0,0,"3",1,FALSE,0
"2204",8,"F",6,"Asian","High",2,0,0,0,0,0,0,0,0,0,"3",1,FALSE,0
"2205",8,"F",6,"Hispanic","High",NA,0,0,0,0,0,0,0,0,1,"3",NA,TRUE,0
"2206",9,"F",6,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,"1",NA,FALSE,1
"2207",7,"M",5,"Asian","High",1,0,1,0,0,0,0,0,0,0,"2",1,TRUE,1
"2208",9,"M",6,"White","High",1,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2209",10,"F",7,"White","High",2,0,0,0,0,0,0,0,0,0,"1",NA,FALSE,1
"2210",9,"F",7,"White","High",2,0,0,0,0,0,0,0,0,0,"2",1,FALSE,1
"2211",9,"M",7,"Black","High",2,0,0,0,0,0,0,0,0,0,"1",NA,FALSE,1
"2212",10,"M",7,"White","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2213",9,"F",7,"White","High",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"2214",10,"M",7,"White","High",2,0,0,0,0,0,0,0,0,0,"2",NA,FALSE,1
"2215",9,"M",7,"White","High",2,0,NA,NA,NA,NA,NA,NA,NA,NA,"4",1,NA,0
"2216",10,"M",7,"Black","High",1,1,1,0,0,0,0,0,0,0,"1",NA,TRUE,1
"2217",9,"F",7,"Hispanic","High",1,1,1,0,0,0,0,0,0,0,"1",NA,TRUE,1
"2218",9,"F",7,"White","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2219",9,"F",7,"Black","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2220",10,"M",7,"White","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2221",10,"F",7,"White","High",2,0,0,0,0,0,0,0,0,0,NA,1,FALSE,NA
"2222",9,"F",7,"White","High",2,0,0,0,0,0,0,0,0,0,"1",NA,FALSE,1
"2223",10,"F",7,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,"2",NA,FALSE,1
"2224",10,"F",7,"White","High",2,0,0,0,0,0,1,0,0,0,"2",1,TRUE,1
"2225",10,"M",7,"White","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2226",6,"M",4,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,"1",1,FALSE,1
"2227",7,"F",5,"Asian","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2228",7,"M",5,"Black","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2229",7,"M",5,"Asian","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2230",7,"M",5,"White","High",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"2231",7,"M",5,"White","High",2,0,0,0,0,0,0,0,0,0,"3",NA,FALSE,0
"2232",8,"M",5,"White","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2233",7,"F",5,"White","High",2,0,0,0,0,0,0,0,0,0,"3",1,FALSE,0
"2234",7,"M",5,"White","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2235",7,"M",5,"White","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2236",7,"M",5,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2237",7,"M",5,"White","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2238",8,"M",5,"White","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2239",7,"M",5,"White","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2240",7,NA,5,"White","High",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"2241",11,"F",7,"Hispanic","High",1,1,1,1,1,1,1,1,1,1,"1",NA,TRUE,1
"2242",7,"F",4,"White","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2243",7,"M",4,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2244",7,"M",4,"Asian","High",2,0,0,0,0,0,0,0,0,0,"3",1,FALSE,0
"2245",7,"F",4,"White","High",2,0,0,0,0,0,0,0,0,0,"2",1,FALSE,1
"2246",7,"M",4,"White","High",1,0,1,0,0,0,0,0,0,1,"2",NA,TRUE,1
"2247",7,"M",4,"White","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2248",6,"M",4,"Black","High",2,0,0,0,0,0,0,0,0,0,"2",NA,FALSE,1
"2249",6,"M",4,"White","High",1,0,1,0,0,0,0,0,0,0,"4",NA,TRUE,0
"2250",6,"M",4,"White","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2251",6,"F",4,"Hispanic","High",1,1,1,NA,0,0,1,0,0,0,"3",1,TRUE,0
"2252",6,"F",4,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2253",7,"M",4,"White","High",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"2254",7,"F",4,"Asian","High",2,0,0,0,0,0,0,0,0,0,"3",1,FALSE,0
"2255",6,"F",4,"White","High",2,0,0,0,0,0,0,0,0,0,"2",NA,FALSE,1
"2256",7,"F",4,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,"3",NA,FALSE,0
"2257",8,"F",4,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"2258",7,"F",4,NA,"High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2259",6,"F",4,"Hispanic","High",2,0,0,0,NA,NA,0,NA,NA,0,"4",NA,NA,0
"2260",6,"F",4,"Black","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2261",6,"F",4,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,"3",1,FALSE,0
"2262",6,"F",4,"Black","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2263",7,"F",4,NA,"High",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"2264",7,"F",4,"White","High",2,0,0,0,0,0,0,0,0,0,"2",1,FALSE,1
"2265",6,"F",4,"White","High",2,0,0,0,0,0,0,0,0,0,"2",NA,FALSE,1
"2266",7,"M",4,"NHOPI","High",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"2267",7,"M",4,NA,"High",2,0,0,NA,0,0,0,0,0,0,"3",1,NA,0
"2268",6,"F",4,"White","High",2,0,0,0,0,0,0,0,0,0,"3",NA,FALSE,0
"2269",6,"M",4,"White","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2270",6,"F",4,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,"2",1,FALSE,1
"2271",6,"F",4,"Hispanic","High",1,0,0,0,0,0,0,0,0,0,"3",1,FALSE,0
"2272",7,"M",4,"White","High",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"2273",7,"M",4,"Black","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2274",6,"M",4,"White","High",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"2275",7,"M",4,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2276",7,"M",4,"AI/AN","High",1,0,NA,0,0,0,0,0,1,0,"4",NA,TRUE,0
"2277",6,"M",4,"Asian","High",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"2278",6,"M",4,NA,"High",1,1,1,1,1,1,1,1,1,1,"1",NA,TRUE,1
"2279",7,"M",4,"Black","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2280",7,"M",4,"NHOPI","High",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"2281",6,"F",4,"White","High",2,0,0,0,0,0,0,1,0,0,"2",NA,TRUE,1
"2282",6,"F",4,"White","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2283",10,"F",7,"White","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2284",9,"F",7,"White","High",2,0,0,0,0,0,0,0,0,0,"2",1,FALSE,1
"2285",9,"F",7,"White","High",1,0,0,0,0,0,0,0,1,0,"4",1,TRUE,0
"2286",9,"F",7,"White","High",1,0,1,0,0,0,1,0,0,0,"4",1,TRUE,0
"2287",9,"F",7,"White","High",1,NA,1,0,0,0,0,0,0,1,"2",1,TRUE,1
"2288",10,"M",7,"White","High",1,0,0,0,0,0,0,0,0,0,"1",1,FALSE,1
"2289",9,"M",7,"White","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2290",10,"M",7,"White","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2291",10,"M",7,"White","High",1,0,0,0,0,0,0,0,0,0,"3",1,FALSE,0
"2292",9,"M",7,"White","High",1,1,1,1,0,0,0,0,1,0,"1",NA,TRUE,1
"2293",9,"M",7,"White","High",2,1,0,1,0,0,0,0,1,0,"1",1,TRUE,1
"2294",9,"F",7,"White","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2295",8,"M",6,"White","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2296",9,"F",7,"White","High",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"2297",9,"M",7,"White","High",2,1,0,0,0,0,0,0,0,0,"1",NA,TRUE,1
"2298",10,"M",7,"White","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2299",10,"M",7,"White","High",NA,1,0,1,0,0,0,0,0,0,"1",NA,TRUE,1
"2300",9,"F",7,"White","High",1,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"2301",9,"F",7,"White","High",2,0,0,NA,0,0,0,0,0,0,"4",NA,NA,0
"2302",9,"F",7,"White","High",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"2303",9,"F",7,"White","High",2,0,0,0,0,0,0,0,0,0,"2",1,FALSE,1
"2304",7,"M",4,"White","High",1,1,1,0,0,0,0,1,0,0,"2",NA,TRUE,1
"2305",6,"M",4,"White","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2306",6,"F",4,"White","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2307",7,"M",4,"White","High",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"2308",6,"M",4,"White","High",2,0,0,NA,0,0,0,0,0,0,"4",NA,NA,0
"2309",6,"F",4,"White","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2310",6,"F",4,"White","High",1,1,1,0,0,0,0,0,0,1,"1",NA,TRUE,1
"2311",7,"M",4,"White","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2312",6,"F",4,"White","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2313",7,"M",4,"White","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2314",7,"M",4,"White","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2315",6,"F",4,"White","High",2,0,0,0,0,0,0,0,0,0,"1",NA,FALSE,1
"2316",8,"M",6,"White","High",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"2317",9,"M",6,"White","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2318",9,"M",6,"White","High",2,0,0,0,0,0,0,0,0,0,"1",NA,FALSE,1
"2319",9,"M",7,"Hispanic","High",1,0,0,1,0,0,0,0,0,1,"1",1,TRUE,1
"2320",9,"M",6,"White","High",1,1,1,0,0,0,1,0,0,0,"1",NA,TRUE,1
"2321",8,"M",6,"White","High",1,1,0,1,0,0,0,0,0,0,"1",NA,TRUE,1
"2322",9,"M",6,"White","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2323",10,"F",6,"White","High",1,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"2324",9,"F",6,"White","High",1,1,1,1,1,0,1,1,0,1,"1",NA,TRUE,1
"2325",9,"F",6,"White","High",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"2326",8,"F",6,"White","High",1,1,0,0,0,0,0,0,0,0,"1",1,TRUE,1
"2327",9,"F",6,"White","High",2,0,0,0,0,0,0,0,0,0,"1",NA,FALSE,1
"2328",9,"F",6,"White","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2329",8,"F",8,"White",NA,2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2330",9,"F",6,"White","High",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"2331",8,"F",6,"White","High",2,0,0,0,0,0,0,0,0,0,"3",1,FALSE,0
"2332",8,"M",6,"White","High",2,0,0,0,0,0,0,0,0,0,"3",1,FALSE,0
"2333",8,"F",6,"White","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2334",8,"M",6,"White","High",2,0,0,0,0,0,0,0,0,0,"1",1,FALSE,1
"2335",8,"M",6,"White","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2336",8,"M",6,"White","High",1,0,0,0,0,0,0,0,0,0,"3",NA,FALSE,0
"2337",8,"M",6,"Hispanic","High",1,1,1,1,0,0,1,1,0,1,"3",NA,TRUE,0
"2338",8,"M",5,"White","High",1,0,0,1,0,0,0,0,0,0,"3",NA,TRUE,0
"2339",7,"M",5,"White","High",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"2340",9,"F",5,"White","High",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"2341",7,"M",5,"White","High",1,1,1,1,0,0,1,0,0,1,"1",NA,TRUE,1
"2342",8,"M",5,"White","High",1,0,0,0,0,0,0,0,0,0,"2",NA,FALSE,1
"2343",8,"M",5,"White","High",2,0,0,0,0,0,0,0,0,0,"*",1,FALSE,1
"2344",7,"M",5,"White","High",2,0,0,1,0,0,0,0,0,0,"4",1,TRUE,0
"2345",8,"F",5,"White","High",1,1,1,0,0,0,1,0,0,1,"1",NA,TRUE,1
"2346",7,"M",5,"White","High",1,1,1,0,1,1,0,0,0,1,"2",1,TRUE,1
"2347",7,"M",5,"Black","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2348",7,"F",5,"White","High",1,0,1,0,0,0,1,0,0,1,"4",1,TRUE,0
"2349",7,"F",5,"White","High",2,0,0,0,0,0,0,0,0,0,"2",1,FALSE,1
"2350",8,"M",5,NA,"High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2351",6,"F",3,"White","Middle",2,0,0,0,0,0,0,0,0,0,"2",1,FALSE,1
"2352",5,"F",3,"White","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2353",5,"M",2,"White","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2354",5,"M",2,"White","Middle",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"2355",5,"M",2,"Black","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2356",4,"F",2,"White","Middle",2,0,0,0,NA,NA,0,NA,NA,0,"3",1,NA,0
"2357",5,"F",2,"White","Middle",2,0,0,0,0,0,0,0,0,0,"3",NA,FALSE,0
"2358",4,"M",2,"White","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2359",4,"F",2,NA,"Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2360",5,"M",2,"White","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2361",4,"F",2,"White","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2362",5,NA,2,"White","Middle",1,0,0,0,0,0,0,0,0,0,"3",1,FALSE,0
"2363",5,"F",2,"White","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2364",4,"F",1,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"2",NA,FALSE,1
"2365",5,"M",2,"White","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2366",5,"M",2,"White","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2367",4,"F",2,"White","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2368",4,"M",2,"White","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2369",4,"F",2,"White","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2370",4,"M",2,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"3",NA,FALSE,0
"2371",4,"M",2,"Black","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2372",5,"M",2,"White","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2373",5,"M",2,"White","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2374",5,"M",2,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2375",5,"F",2,"White","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2376",4,"F",2,"White","Middle",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"2377",4,"M",2,"White","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2378",5,"M",3,"Asian","Middle",2,0,0,0,0,0,0,0,0,0,"3",1,FALSE,0
"2379",6,"F",3,"White","Middle",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"2380",6,"F",3,"White","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2381",6,"M",3,"White","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2382",5,"M",3,"White","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2383",6,"M",3,"White","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2384",6,"M",3,"Black","Middle",2,NA,0,0,0,0,0,0,0,0,"2",NA,NA,1
"2385",6,"M",3,"White","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"2386",5,"F",3,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"2",NA,FALSE,1
"2387",5,"F",3,"White","Middle",2,0,0,0,0,0,0,0,0,0,"3",NA,FALSE,0
"2388",5,"F",3,"White","Middle",2,0,0,0,0,0,0,0,0,1,"4",NA,TRUE,0
"2389",5,"M",3,"White","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
