"","Age","Sex","Grade","race","schooltype","curious_trying_others","Smoked_cigarettes_on_1_or","Smoked_cigars_cigarillos","chewing_tobacco_snuff_or","Smoked_tobacco_pipe_not_h","Smoked_bidis_on_1_or_more","Smoked_tobacco_hookah_or","snus_such_as_Camel_or_Mar","dissolvable_tobacco_such","electronic_cigarettes_suc","curious_smoke_cig","housemoate_no_smoke","smoked","curious"
"4257",8,"F",4,"White","High",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4258",7,"M",4,"White","High",9,0,1,1,0,0,0,0,0,0,"2",NA,TRUE,1
"4259",6,"F",4,"White","High",1,0,0,0,0,0,0,0,0,0,"3",NA,FALSE,0
"4260",7,"M",4,"Black","High",1,0,0,0,0,0,0,0,0,0,"3","1",FALSE,0
"4261",6,"F",4,"White","High",1,0,0,0,0,0,0,0,0,0,"3","1",FALSE,0
"4262",7,"M",4,"White","High",8,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4263",6,"F",4,"White","High",1,0,0,0,0,0,0,0,0,0,"2",NA,FALSE,1
"4264",8,"M",4,"Black","High",1,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"4265",7,"F",4,"Black","High",6,1,1,0,0,0,1,0,0,0,"1",NA,TRUE,1
"4266",8,"F",4,"White","High",1,0,0,0,0,0,0,0,0,0,"2",NA,FALSE,1
"4267",7,"F",4,"Hispanic","High",5,1,1,0,0,0,1,0,1,0,"1",NA,TRUE,1
"4268",7,"M",4,"White","High",1,0,0,1,0,0,0,1,0,0,"2",NA,TRUE,1
"4269",9,"F",6,"White","High",1,0,0,0,0,0,NA,0,0,0,"2","1",NA,1
"4270",10,"F",7,"White","High",10,0,0,0,NA,NA,1,NA,NA,1,"4",NA,TRUE,0
"4271",10,"F",7,"White","High",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4272",10,"F",7,"White","High",1,0,0,0,0,0,0,0,0,0,"2","1",FALSE,1
"4273",10,"M",7,"White","High",11,0,1,0,0,0,0,0,0,0,"2","1",TRUE,1
"4274",9,"F",7,"White","High",10,0,0,0,0,0,0,0,0,0,"1","1",FALSE,1
"4275",9,"F",5,"White","High",8,1,1,0,0,0,1,1,0,1,"1",NA,TRUE,1
"4276",8,"M",5,"Hispanic","High",8,1,1,0,0,0,0,1,0,1,"2",NA,TRUE,1
"4277",10,"M",6,"White","High",1,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"4278",8,"M",6,"White","High",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4279",9,"M",6,"White","High",1,0,0,0,0,0,0,0,0,0,"2","1",FALSE,1
"4280",10,"M",7,"White","High",1,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"4281",10,"F",7,"White","High",10,0,0,0,0,0,0,0,0,0,"2",NA,FALSE,1
"4282",9,"F",6,"Hispanic","High",1,0,0,0,0,0,0,0,0,0,"2","1",FALSE,1
"4283",9,"M",6,"White","High",1,0,0,0,0,0,0,0,0,0,"1",NA,FALSE,1
"4284",9,"F",6,"White","High",6,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"4285",9,"F",6,"Black","High",1,0,0,0,0,0,0,0,0,0,"2","1",FALSE,1
"4286",9,"M",6,"White","High",1,0,0,0,0,0,0,0,0,0,"1","1",FALSE,1
"4287",9,"M",6,"White","High",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4288",8,"F",5,"White","High",1,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"4289",9,"M",6,"Asian","High",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4290",8,"M",5,"White","High",9,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"4291",8,"M",5,"White","High",8,1,0,0,0,0,0,0,0,0,"2",NA,TRUE,1
"4292",8,"F",5,"White","High",1,0,0,0,0,0,0,0,0,0,"3",NA,FALSE,0
"4293",7,"F",5,"White","High",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4294",8,"F",5,"White","High",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4295",7,"M",5,"White","High",1,0,0,0,0,0,0,0,0,0,"2","1",FALSE,1
"4296",7,"F",5,"White","High",1,0,0,0,0,0,0,0,0,0,"3","1",FALSE,0
"4297",8,"F",5,"White","High",1,0,0,0,0,0,0,0,0,0,"3","1",FALSE,0
"4298",8,"M",5,"White","High",1,0,0,0,0,0,0,0,0,0,"2",NA,FALSE,1
"4299",8,"M",5,"Hispanic","High",1,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"4300",8,"F",5,"White","High",1,0,0,0,0,0,0,0,0,0,"1","1",FALSE,1
"4301",9,"M",5,"White","High",1,0,0,0,0,0,0,0,0,0,"2",NA,FALSE,1
"4302",7,"M",5,"White","High",1,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"4303",3,"M",1,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"4304",4,"F",1,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4305",4,"F",1,"White","Middle",1,0,0,0,0,0,0,0,0,1,"2",NA,TRUE,1
"4306",4,"M",1,"White","Middle",1,0,0,0,0,0,0,0,0,0,"3","1",FALSE,0
"4307",4,"M",1,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"4308",4,"F",1,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4309",5,"M",1,"White","Middle",1,0,0,0,0,0,0,0,0,0,"3",NA,FALSE,0
"4310",4,"F",1,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"4311",4,"F",1,"Black","Middle",1,NA,0,0,0,0,0,0,0,0,"4","1",NA,0
"4312",4,"F",1,"White","Middle",1,0,0,0,0,0,0,0,0,0,"2","1",FALSE,1
"4313",3,"M",1,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4314",4,"M",1,"White","Middle",1,0,0,0,0,0,0,0,0,0,"3",NA,FALSE,0
"4315",4,"F",1,"White","Middle",1,0,0,0,0,0,0,0,0,0,"3","1",FALSE,0
"4316",3,NA,1,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4317",4,"F",1,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"4318",3,"F",1,"AI/AN","Middle",1,0,0,0,NA,NA,NA,NA,NA,0,"3",NA,NA,0
"4319",3,"F",1,"AI/AN","Middle",1,0,0,1,0,0,0,0,0,0,"2",NA,TRUE,1
"4320",4,"M",1,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"4321",4,"F",1,"Black","Middle",1,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"4322",4,"F",1,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4323",4,"F",1,"White","Middle",1,0,0,0,NA,NA,0,NA,NA,0,"4",NA,NA,0
"4324",4,"F",1,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4325",5,"M",1,"White","Middle",1,0,0,0,0,0,0,0,0,0,"2",NA,FALSE,1
"4326",4,"F",1,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4327",3,"F",1,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4328",4,"F",1,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4329",4,"F",1,"White","Middle",1,0,0,0,0,0,0,0,0,0,"3","1",FALSE,0
"4330",3,"M",1,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"4331",3,"M",1,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"4332",3,"M",1,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"4333",4,"M",1,"NHOPI","Middle",1,0,0,0,0,0,0,0,0,0,"3",NA,FALSE,0
"4334",NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"4335",4,"M",1,"White","Middle",1,1,0,0,0,0,0,0,0,1,"2",NA,TRUE,1
"4336",4,"M",1,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4337",4,"M",1,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4338",4,"M",1,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4339",10,"F",2,"Hispanic","Middle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,0
"4340",4,"F",1,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"4341",4,"F",1,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4342",5,"M",3,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"4343",5,"M",3,"White","Middle",1,0,0,0,0,0,0,0,0,0,"3",NA,FALSE,0
"4344",8,"M",3,"White","Middle",7,1,1,1,0,1,1,1,0,1,"2",NA,TRUE,1
"4345",5,"F",3,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4346",5,"F",3,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4347",6,"F",3,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"4348",6,"M",3,"White","Middle",1,0,0,0,0,0,0,0,0,1,"3","1",TRUE,0
"4349",6,"F",3,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4350",6,"F",3,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4351",5,"M",2,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4352",6,"F",3,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4353",5,"M",3,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4354",5,"M",3,NA,"Middle",1,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"4355",5,"F",3,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4356",5,"M",3,"Asian","Middle",1,0,0,0,0,0,0,0,0,0,"2","1",FALSE,1
"4357",6,"F",3,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"4358",6,"M",3,"Asian","Middle",1,0,0,0,0,0,0,0,0,0,"3","1",FALSE,0
"4359",7,"M",3,"AI/AN","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4360",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4361",6,"F",2,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"4362",4,"F",2,"Black","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4363",5,"M",2,"White","Middle",1,0,0,0,0,0,0,0,0,0,"1",NA,FALSE,1
"4364",5,"M",2,"White","Middle",1,0,0,1,0,0,0,0,0,0,"2",NA,TRUE,1
"4365",5,"F",2,"White","Middle",5,1,1,0,NA,NA,1,NA,NA,1,"3",NA,TRUE,0
"4366",5,"M",2,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4367",5,"F",2,"Hispanic","Middle",1,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"4368",4,"F",2,"White","Middle",1,0,0,0,0,0,0,0,0,0,"2","1",FALSE,1
"4369",5,"F",2,"Black","Middle",1,0,0,0,0,0,0,0,0,0,"1",NA,FALSE,1
"4370",4,"F",2,"AI/AN","Middle",4,0,0,0,0,0,0,0,0,1,"2",NA,TRUE,1
"4371",5,"F",2,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"4372",6,"M",2,"White","Middle",1,0,0,0,0,0,0,0,0,0,"2","1",FALSE,1
"4373",5,"M",2,"White","Middle",1,0,0,0,0,0,0,0,0,0,"2",NA,FALSE,1
"4374",5,"M",2,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4375",5,"F",2,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"4376",5,"F",2,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4377",5,"M",2,"White","Middle",1,0,0,0,0,0,0,0,0,1,"1","1",TRUE,1
"4378",4,"M",2,"Black","Middle",1,0,0,0,0,0,0,0,0,0,"2","1",FALSE,1
"4379",4,"F",2,"White","Middle",1,0,0,0,0,0,0,0,0,0,"1","1",FALSE,1
"4380",6,"F",3,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"4381",6,"M",3,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"4382",5,"M",3,"White","Middle",1,0,0,0,0,0,0,0,0,0,"3","1",FALSE,0
"4383",6,"F",3,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"4384",6,"M",3,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"4385",6,"F",3,"White","Middle",8,0,0,1,0,0,0,1,0,1,"4",NA,TRUE,0
"4386",6,"M",3,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4387",5,"M",3,"White","Middle",1,0,0,0,0,0,0,0,0,0,"2","1",FALSE,1
"4388",5,"M",3,"Hispanic","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4389",6,"M",3,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4390",6,"M",3,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"4391",6,"F",3,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4392",5,"F",3,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4393",7,"M",3,"White","Middle",5,0,0,0,0,0,0,0,0,1,"2",NA,TRUE,1
"4394",7,"M",3,NA,"Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4395",6,"M",3,"Hispanic","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4396",6,"F",3,"White","Middle",1,1,0,0,0,0,0,0,0,0,"1",NA,TRUE,1
"4397",5,"M",2,"Black","Middle",1,0,0,0,0,0,0,0,0,0,"1",NA,FALSE,1
"4398",5,NA,2,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"4399",5,"M",2,"Hispanic","Middle",1,0,0,0,0,0,0,0,0,0,"3",NA,FALSE,0
"4400",5,"M",2,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4401",5,"M",2,NA,"Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4402",4,"F",2,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4403",4,"M",2,"White","Middle",1,0,0,1,0,0,0,0,0,0,"1",NA,TRUE,1
"4404",5,"F",2,"White","Middle",1,0,0,0,0,0,0,0,0,1,"2","1",TRUE,1
"4405",4,"F",2,"White","Middle",1,0,0,0,0,0,0,0,0,0,"3",NA,FALSE,0
"4406",4,"F",2,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"4407",6,"F",2,"AI/AN","Middle",8,1,0,0,0,0,0,0,0,1,"2",NA,TRUE,1
"4408",5,"M",2,"Hispanic","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4409",5,"F",2,"Hispanic","Middle",1,0,0,0,0,0,0,0,0,0,"1","1",FALSE,1
"4410",5,"M",2,"Hispanic","Middle",1,0,0,0,0,0,0,0,0,0,"2","1",FALSE,1
"4411",5,"M",2,"White","Middle",1,0,0,0,0,0,0,0,0,0,"3","1",FALSE,0
"4412",5,"M",2,"White","Middle",1,0,0,0,0,0,0,0,0,0,"3","1",FALSE,0
"4413",5,"M",2,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4414",5,"F",1,"White","Middle",1,NA,0,1,0,0,0,0,0,0,"3",NA,TRUE,0
"4415",4,"F",1,"Black","Middle",5,NA,1,0,0,0,1,0,0,1,"2","1",TRUE,1
"4416",4,"F",1,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4417",3,"F",1,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"4418",5,"M",1,NA,"Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4419",4,"M",1,NA,"Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4420",4,"M",1,"White","Middle",1,0,0,0,0,0,0,1,0,0,"2",NA,TRUE,1
"4421",5,"M",1,"AI/AN","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4422",3,"F",1,"White","Middle",1,0,0,0,0,0,0,0,0,0,"3",NA,FALSE,0
"4423",4,"F",1,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4424",4,"F",1,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4425",5,"M",1,"Black","Middle",1,0,0,0,0,0,0,0,0,1,"3","1",TRUE,0
"4426",4,"M",1,"Black","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4427",5,"F",1,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4428",4,"M",1,"Black","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4429",4,"M",1,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"4430",4,"M",1,NA,"Middle",4,0,0,0,0,0,0,0,0,0,"2",NA,FALSE,1
"4431",4,"M",1,NA,"Middle",1,0,0,0,0,0,0,0,0,0,"2",NA,FALSE,1
"4432",4,"F",1,NA,"Middle",1,0,0,0,0,0,0,0,0,1,NA,NA,TRUE,NA
"4433",4,"F",1,"White","Middle",1,0,0,0,0,0,0,0,0,0,"2",NA,FALSE,1
"4434",6,"M",1,NA,"Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4435",4,"F",1,"White","Middle",1,0,0,0,0,0,0,0,0,0,"3","1",FALSE,0
"4436",3,"F",1,NA,"Middle",4,0,0,NA,0,0,0,0,0,0,"4",NA,NA,0
"4437",3,"F",1,"White","Middle",1,0,NA,NA,NA,NA,NA,NA,NA,NA,"4","1",NA,0
"4438",5,"F",1,"White","Middle",1,0,0,0,0,0,0,0,0,0,"2","1",FALSE,1
"4439",4,"F",1,"Black","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4440",4,"M",1,"Black","Middle",1,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"4441",4,"M",1,"Black","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4442",4,"M",1,"White","Middle",1,0,0,0,0,0,0,0,0,0,"3",NA,FALSE,0
"4443",4,"M",1,"White","Middle",1,0,0,1,0,0,0,0,0,1,"3",NA,TRUE,0
"4444",4,"M",1,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4445",4,"F",1,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"4446",3,"F",1,"Black","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4447",3,"F",1,"Black","Middle",1,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"4448",3,"F",1,"Hispanic","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4449",5,"M",2,"Black","Middle",1,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"4450",5,"M",2,"Black","Middle",1,0,0,0,NA,NA,0,NA,NA,0,"4",NA,NA,0
"4451",6,"M",2,"White","Middle",1,0,0,0,0,0,0,0,0,0,"1","1",FALSE,1
"4452",6,"M",2,"Black","Middle",1,0,0,0,0,0,0,0,0,0,"1","1",FALSE,1
"4453",5,"M",2,"Hispanic","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4454",5,"F",2,"White","Middle",6,1,0,0,0,0,0,0,0,1,"1","1",TRUE,1
"4455",6,"M",2,"White","Middle",7,1,1,0,0,0,0,0,0,0,"2",NA,TRUE,1
"4456",7,"M",2,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4457",5,"M",2,"Black","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4458",4,"F",2,"White","Middle",3,0,0,0,0,0,0,0,0,0,"2",NA,FALSE,1
"4459",6,"M",3,"Black","Middle",4,0,0,1,0,0,NA,0,0,1,"2",NA,TRUE,1
"4460",5,"F",2,"Hispanic","Middle",1,0,0,0,0,0,0,0,0,0,"3","1",FALSE,0
"4461",5,"M",2,"Black","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4462",5,"F",2,"White","Middle",1,0,0,0,0,0,0,0,0,0,"3","1",FALSE,0
"4463",6,"F",2,NA,"Middle",1,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"4464",6,"F",2,"Hispanic","Middle",1,0,0,0,0,0,0,0,0,0,"2",NA,FALSE,1
"4465",5,"F",2,NA,"Middle",1,0,0,0,0,0,0,0,0,0,"3","1",FALSE,0
"4466",5,"M",2,"Black","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4467",6,"F",2,"White","Middle",1,0,0,0,0,0,0,0,0,1,"1",NA,TRUE,1
"4468",7,"M",2,"Black","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4469",6,"F",2,"Black","Middle",NA,0,0,0,0,0,0,0,0,0,"3","1",FALSE,0
"4470",5,"M",2,"White","Middle",4,1,0,0,1,0,0,0,0,1,"2",NA,TRUE,1
"4471",7,"F",3,"Black","Middle",1,0,0,0,0,0,0,0,0,0,"2","1",FALSE,1
"4472",6,"F",3,"White","Middle",5,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"4473",6,"F",3,"Black","Middle",1,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"4474",7,"M",3,"AI/AN","Middle",7,1,0,1,0,0,0,0,0,0,"1",NA,TRUE,1
"4475",6,"F",3,"White","Middle",1,1,0,1,0,0,0,1,0,0,"1",NA,TRUE,1
"4476",6,"M",2,"Black","Middle",1,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"4477",NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"4478",5,"M",2,"White","Middle",1,0,0,0,0,0,0,0,0,0,"1","1",FALSE,1
"4479",5,"M",2,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4480",6,"F",2,"Hispanic","Middle",1,0,0,0,0,0,0,0,0,0,"2",NA,FALSE,1
"4481",5,"F",2,"Black","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4482",5,"F",2,"Black","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4483",4,"F",2,"Black","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4484",5,"F",3,"Black","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4485",6,"M",3,"Black","Middle",6,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4486",7,"F",3,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"4487",6,"M",3,"Black","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4488",6,"M",3,"Black","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4489",6,"F",3,"White","Middle",1,0,0,0,0,0,0,0,0,0,"2",NA,FALSE,1
"4490",7,"F",3,"White","Middle",1,1,0,0,0,0,0,0,0,0,"1",NA,TRUE,1
"4491",5,"M",3,"White","Middle",NA,NA,NA,NA,0,0,0,1,0,NA,"1",NA,TRUE,1
"4492",6,"M",3,"Black","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4493",6,"M",3,"White","Middle",1,0,0,1,0,0,0,0,0,0,"2",NA,TRUE,1
"4494",6,"F",3,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"4495",5,"F",3,"White","Middle",1,0,0,0,0,0,0,0,0,0,"2","1",FALSE,1
"4496",6,"M",3,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4497",6,"M",3,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"4498",6,"F",3,"White","Middle",1,0,0,0,0,0,0,0,0,0,"2",NA,FALSE,1
"4499",6,"F",3,"Black","Middle",1,0,0,0,0,0,0,0,0,0,"2","1",FALSE,1
"4500",5,"M",3,"AI/AN","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4501",6,"F",3,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"4502",6,"M",3,"White","Middle",1,0,0,0,0,0,0,0,0,0,"3",NA,FALSE,0
"4503",6,"M",3,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"4504",6,"M",3,"White","Middle",1,0,0,0,0,0,0,0,0,1,"4","1",TRUE,0
"4505",5,"F",3,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4506",6,"M",3,"Hispanic","Middle",1,0,0,0,NA,NA,NA,NA,NA,0,"3",NA,NA,0
"4507",6,"F",3,"Black","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4508",5,"M",3,"White","Middle",1,0,0,0,0,0,0,0,0,0,"2",NA,FALSE,1
"4509",6,"M",3,"White","Middle",1,0,0,0,0,0,0,0,0,0,"3",NA,FALSE,0
"4510",5,"F",3,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4511",5,"F",3,"White","Middle",1,0,0,0,0,0,0,0,0,0,"3",NA,FALSE,0
"4512",6,"M",3,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"4513",6,"M",3,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"4514",5,"M",3,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4515",5,"M",3,"White","Middle",1,0,0,1,0,0,0,0,0,0,"2",NA,TRUE,1
"4516",5,"F",3,"White","Middle",1,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"4517",10,"M",7,"Hispanic","High",8,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"4518",10,"F",7,"Hispanic","High",1,0,0,0,0,0,0,0,0,0,"2","1",FALSE,1
"4519",9,"M",7,"Black","High",NA,0,0,0,0,0,0,0,0,0,"1","1",FALSE,1
"4520",9,"F",7,"Hispanic","High",1,0,0,0,0,0,0,0,0,0,"2",NA,FALSE,1
"4521",10,"F",7,"Hispanic","High",1,0,0,0,0,0,0,0,0,0,"2","1",FALSE,1
"4522",10,"F",7,"Hispanic","High",1,0,0,0,0,0,0,0,0,0,"2","1",FALSE,1
"4523",11,"F",7,"Hispanic","High",1,0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"4524",10,"M",7,"Hispanic","High",12,0,0,0,0,0,0,0,0,1,"3","1",TRUE,0
"4525",11,"M",7,"Hispanic","High",1,0,0,0,0,0,0,0,0,0,"2","1",FALSE,1
"4526",9,"M",7,"Hispanic","High",1,0,0,0,0,0,0,0,0,0,"3","1",FALSE,0
