"","Age","Sex","Grade","race","schooltype","curious_trying_others","Smoked_cigarettes_on_1_or","Smoked_cigars_cigarillos","chewing_tobacco_snuff_or","Smoked_tobacco_pipe_not_h","Smoked_bidis_on_1_or_more","Smoked_tobacco_hookah_or","snus_such_as_Camel_or_Mar","dissolvable_tobacco_such","electronic_cigarettes_suc","curious_smoke_cig","housemoate_no_smoke","smoked","curious"
"5568",7,"M","4","White","High","7",0,1,0,0,0,0,0,0,1,".S","1",TRUE,1
"5569",7,"F","4","Asian","High","S",0,0,0,0,0,0,0,0,0,"2","1",FALSE,1
"5570",7,"M","4","White","High","S",0,0,0,0,0,0,0,0,1,".S",NA,TRUE,1
"5571",7,"F","4","Hispanic","High","6",0,1,0,0,0,0,0,0,0,".S",NA,TRUE,1
"5572",7,"F","4","Hispanic","High","S",0,0,0,0,0,0,0,0,0,"2","1",FALSE,1
"5573",7,"F","4","White","High","S",0,0,0,0,0,0,0,0,0,"2",NA,FALSE,1
"5574",7,"M","4","Hispanic","High","S",0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"5575",7,"F","4","White","High","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5576",8,"M","5","Hispanic","High","9",0,0,0,0,0,0,0,0,1,".S",NA,TRUE,1
"5577",8,"M","5","Hispanic","High","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5578",7,"F","5","Hispanic","High","S",0,0,0,0,0,0,0,0,0,"3","1",FALSE,0
"5579",8,"M","5","M","High","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5580",8,"M","5","Hispanic","High","S",0,0,0,0,0,0,0,0,0,"3","1",FALSE,0
"5581",7,"M","5","Hispanic","High","S",0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"5582",8,"F","5","Hispanic","High","S",0,0,0,0,0,0,0,0,1,"4","1",TRUE,0
"5583",8,"M","5","Hispanic","High","S",0,0,0,0,0,0,0,0,0,".S","1",FALSE,1
"5584",8,"M","5","Hispanic","High","S",0,0,0,0,0,0,0,0,0,"2","1",FALSE,1
"5585",7,"F","5","Hispanic","High","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5586",8,"M","5","Hispanic","High","S",0,0,0,NA,NA,0,NA,NA,1,".S","1",TRUE,1
"5587",8,"F","5","Hispanic","High","S",0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"5588",8,"M","5","White","High","5",0,0,0,0,0,1,0,0,0,".S",NA,TRUE,1
"5589",8,"M","5","White","High","1",1,1,1,1,1,1,1,1,1,".S",NA,TRUE,1
"5590",8,"M","5","Hispanic","High","S",0,0,0,0,0,0,0,0,1,".S","1",TRUE,1
"5591",8,"F","5","Hispanic","High","S",1,0,0,0,0,0,0,0,1,".S",".N",TRUE,1
"5592",8,"M","5","Hispanic","High","S",0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"5593",7,"F","5","Hispanic","High","S",0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"5594",8,"F","5","Hispanic","High","S",0,0,0,0,0,0,0,0,0,"2",NA,FALSE,1
"5595",8,"M","5","Hispanic","High","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5596",8,"M","5","Hispanic","High","7",0,0,0,0,0,0,0,0,1,"3","1",TRUE,0
"5597",8,"F","5","Hispanic","High","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5598",8,"M","5","Asian","High","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5599",8,"F","5","Hispanic","High","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5600",8,"F","5","Hispanic","High","S",0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"5601",8,"M","5","White","High","S",0,0,0,0,0,0,0,0,0,"3","1",FALSE,0
"5602",7,"M","5","Hispanic","High","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5603",8,"M","5","Hispanic","High","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5604",8,"M","5","Hispanic","High","S",0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"5605",9,"F","6","Hispanic","High","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5606",8,"F","5","White","High","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5607",7,"M","5","White","High","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5608",7,"M","5","Hispanic","High","5",0,1,0,0,0,0,0,0,1,".S",".N",TRUE,1
"5609",8,"M","5","Hispanic","High","S",1,0,0,0,0,0,0,0,1,".S",NA,TRUE,1
"5610",8,"M","5","Hispanic","High","S",0,0,0,0,0,0,0,0,1,"4","1",TRUE,0
"5611",8,"F","5","Hispanic","High","S",0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"5612",9,"F","5","Hispanic","High","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5613",7,"M","5","White","High","S",0,0,0,0,0,0,0,0,0,"2","1",FALSE,1
"5614",8,"M","6","Asian","High","S",0,0,0,0,0,0,0,0,0,"2","1",FALSE,1
"5615",10,"M","7","White","High","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5616",9,"M","6","White","High","S",0,0,0,0,0,0,0,0,0,"3","1",FALSE,0
"5617",8,"F","6","Hispanic","High","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5618",10,"M","7","Asian","High","1",1,1,1,NA,0,1,0,0,1,".S",NA,TRUE,1
"5619",8,"F","6","Hispanic","High","S",0,0,0,0,0,0,0,0,0,"1","1",FALSE,1
"5620",9,"F","7","Hispanic","High","S",0,0,0,0,0,0,0,0,1,"2","1",TRUE,1
"5621",9,"F","6","Hispanic","High","S",0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"5622",9,"M","6","Hispanic","High","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5623",10,"F","7","Hispanic","High","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5624",9,"F","6","White","High","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5625",9,"F","7","Hispanic","High","9",0,0,0,0,0,0,0,0,1,"1","1",TRUE,1
"5626",9,"M","6","Hispanic","High","S",0,0,0,0,0,0,0,0,0,".S",NA,FALSE,1
"5627",8,"M","6","Hispanic","High","S",0,0,0,0,0,0,0,0,0,"1","1",FALSE,1
"5628",10,"F","7","Hispanic","High","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5629",8,"F","6","Hispanic","High","S",0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"5630",9,"M","6","Hispanic","High","S",0,0,0,0,0,1,0,0,1,"1","1",TRUE,1
"5631",9,"M","6","Hispanic","High","S",0,0,0,0,0,0,0,0,0,".S","1",FALSE,1
"5632",1,"F","1","Black","Middle","1",1,1,0,0,NA,0,0,0,0,".S",NA,TRUE,1
"5633",10,"F","7","Hispanic","High","S",0,0,0,0,0,0,0,0,1,".S","1",TRUE,1
"5634",8,"F","6","White","High","S",0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"5635",9,"F","6","Hispanic","High","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5636",1,"M","7","Hispanic","High","1",1,1,1,NA,0,1,0,0,1,".S",NA,TRUE,1
"5637",10,"M","7","White","High","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5638",10,"M","7","White","High","S",0,0,0,0,0,0,0,0,0,"3","1",FALSE,0
"5639",9,"M","6","Hispanic","High","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5640",8,"F","6","White","High","S",0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"5641",1,"M","6","Hispanic","High","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5642",10,"F","7","Hispanic","High","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5643",10,"F","7","White","High","S",0,0,0,0,0,0,0,0,1,"2","1",TRUE,1
"5644",10,"F","7","Hispanic","High","S",0,0,0,0,0,0,0,0,1,"4",NA,TRUE,0
"5645",10,"M","7","Hispanic","High","S",0,0,0,0,0,0,0,0,1,"1","1",TRUE,1
"5646",9,"F","6","Hispanic","High","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5647",8,"M","6","Asian","High","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5648",9,"F","7","Hispanic","High","S",0,0,0,0,0,0,0,0,0,".S","1",FALSE,1
"5649",9,"F","6","Hispanic","High","8",0,0,0,0,0,0,0,0,0,"2","1",FALSE,1
"5650",9,"M","7","Asian","High","S",0,0,0,0,0,0,0,0,0,"2","1",FALSE,1
"5651",10,"F","7","White","High","S",0,0,0,0,0,0,0,0,0,"2","1",FALSE,1
"5652",9,"F","7","Hispanic","High","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5653",10,"M","7","White","High","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5654",8,"M","6","Hispanic","High","S",0,0,0,0,0,0,0,0,0,"3","1",FALSE,0
"5655",9,"N","7","White","High","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5656",9,"F","6","Hispanic","High","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5657",9,"F","6","Hispanic","High","S",0,0,0,0,0,0,0,0,1,"2",".N",TRUE,1
"5658",9,"M","6","White","High","S",0,0,0,0,0,0,0,0,1,"3",NA,TRUE,0
"5659",10,"M","7","Hispanic","High","S",0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"5660",9,"F","6","Hispanic","High","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5661",10,"M","7","Hispanic","High","S",0,0,0,0,0,0,0,0,0,"3","1",FALSE,0
"5662",9,"M","6","Asian","High","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5663",10,"M","7","White","High","9",0,0,0,0,0,0,0,0,1,"4",".N",TRUE,0
"5664",9,"F","6","Black","High","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5665",10,"F","7","Hispanic","High","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5666",9,"M","6","White","High","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5667",9,"M","7","Hispanic","High","S",0,0,0,0,0,0,0,0,1,"1",NA,TRUE,1
"5668",10,"F","7","White","High","9",0,0,0,0,0,0,0,0,1,".S","1",TRUE,1
"5669",9,"F","6","Hispanic","High","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5670",9,"M","6","White","High","S",0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"5671",9,"F","7","Hispanic","High","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5672",9,"M","7","Hispanic","High","9",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5673",10,"F","7","Hispanic","High","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5674",9,"M","6","White","High","S",0,0,0,0,0,0,0,0,NA,"4",NA,NA,0
"5675",9,"M","7","White","High","8",0,0,0,0,0,0,0,0,1,"4",NA,TRUE,0
"5676",10,"M","7","Hispanic","High","11",0,0,0,0,0,0,0,0,0,".S","1",FALSE,1
"5677",9,"F","6","Hispanic","High","S",0,0,0,0,0,0,0,0,0,"2","1",FALSE,1
"5678",10,"M","7","White","High","S",0,0,0,0,0,0,0,0,0,"3","1",FALSE,0
"5679",9,"F","6","Asian","High","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5680",9,"M","7","Hispanic","High","S",0,0,0,0,0,0,0,0,0,".S",NA,FALSE,1
"5681",9,"F","6","Hispanic","High","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5682",8,"M","6","Asian","High","S",1,0,0,0,0,0,0,0,1,".S",NA,TRUE,1
"5683",9,"M","6","Asian","High","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5684",10,"F","7","Hispanic","High","S",0,0,0,0,0,0,0,0,0,".S",".N",FALSE,1
"5685",8,"F","6","Hispanic","High","S",0,0,0,0,0,0,0,0,0,"1","1",FALSE,1
"5686",9,"F","7","Hispanic","High","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5687",10,"M","7","White","High","S",0,0,0,0,0,0,0,0,1,"4",NA,TRUE,0
"5688",9,"M","7","White","High","4",1,1,0,1,0,0,1,0,1,".S",NA,TRUE,1
"5689",9,"M","7","Hispanic","High","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5690",11,"M","7","White","High","10",1,1,0,0,0,0,0,0,1,".S","1",TRUE,1
"5691",3,"F","1","AI/AN","Middle","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5692",4,"M","1","White","Middle","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5693",4,"M","1","AI/AN","Middle","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5694",3,"M","1","AI/AN","Middle","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5695",4,"F","1","Asian","Middle","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5696",3,"M","1","White","Middle","S",0,0,0,0,0,0,0,0,0,"2","1",FALSE,1
"5697",3,"F","1","Black","Middle","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5698",4,"F","1","White","Middle","S",0,0,0,0,0,0,0,0,0,"2","1",FALSE,1
"5699",3,"F","1","White","Middle","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5700",4,"F","1","White","Middle","S",0,0,0,0,0,0,0,0,0,"3",NA,FALSE,0
"5701",3,"M","1","Hispanic","Middle","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5702",3,"F","1","White","Middle","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5703",3,"M","1","M","Middle","S",0,0,0,0,0,0,0,0,0,"4",".N",FALSE,0
"5704",3,"F","1","M","Middle","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5705",4,"F","1","White","Middle","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5706",3,"M","1","White","Middle","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5707",5,"F","2","AI/AN","Middle","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5708",4,"M","2","White","Middle","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5709",5,"M","2","White","Middle","S",0,0,0,0,0,0,0,0,0,"3","1",FALSE,0
"5710",4,"M","2","Hispanic","Middle","S",0,0,0,0,0,0,0,0,0,"3","1",FALSE,0
"5711",1,"F","2","White","Middle","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5712",5,"F","2","White","Middle","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5713",3,"M","2","Asian","Middle","S",0,0,0,0,0,0,0,0,0,"3","1",FALSE,0
"5714",5,"F","2","Hispanic","Middle","S",0,0,0,0,0,0,0,0,0,"2",NA,FALSE,1
"5715",5,"M","2","Asian","Middle","S",0,0,0,0,0,0,0,0,0,"3","1",FALSE,0
"5716",4,"M","2","White","Middle","S",0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"5717",4,"M","2","Asian","Middle","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5718",5,"M","2","Hispanic","Middle","S",0,0,0,0,0,0,0,0,0,"3","1",FALSE,0
"5719",5,"M","2","White","Middle","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5720",4,"F","2","White","Middle","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5721",4,"F","2","White","Middle","S",0,0,0,0,0,0,0,0,0,"2","1",FALSE,1
"5722",5,"F","2","Hispanic","Middle","S",0,0,0,0,0,0,0,0,0,"2",NA,FALSE,1
"5723",5,"F","2","White","Middle","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5724",5,"F","2","White","Middle","S",0,0,0,0,0,0,0,0,0,"3","1",FALSE,0
"5725",5,"M","2","White","Middle","S",0,0,0,0,0,0,0,0,0,".S",NA,FALSE,1
"5726",5,"N","2","M","Middle","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,".S",".N",NA,1
"5727",4,"F","2","Hispanic","Middle","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5728",6,"M","3","White","Middle","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5729",5,"M","3","White","Middle","S",0,0,0,0,0,0,0,0,0,"3",NA,FALSE,0
"5730",6,"F","3","White","Middle","S",0,0,0,0,0,0,0,0,0,"2",NA,FALSE,1
"5731",6,"F","3","Hispanic","Middle","S",0,0,0,0,0,0,0,0,1,"1","1",TRUE,1
"5732",6,"F","3","White","Middle","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5733",6,"M","3","White","Middle","S",0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"5734",6,"M","3","Hispanic","Middle","S",0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"5735",6,"F","3","White","Middle","S",0,0,0,0,0,0,0,0,0,"3",NA,FALSE,0
"5736",1,"F","7","Hispanic","High","N",0,NA,NA,NA,NA,NA,NA,NA,NA,".N",".N",NA,1
"5737",5,"M","3","White","Middle","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5738",6,"M","3","White","Middle","S",0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"5739",5,"F","3","White","Middle","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5740",6,"M","3","Black","Middle","S",0,0,0,0,0,0,0,0,0,"2",".N",FALSE,1
"5741",3,"F","1","Asian","Middle","S",0,0,0,0,0,0,0,0,0,"3",".N",FALSE,0
"5742",4,"M","1","White","Middle","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5743",4,"F","1","White","Middle","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5744",4,"M","1","White","Middle","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5745",3,"M","1","Asian","Middle","S",0,0,0,0,0,0,0,0,1,"3",NA,TRUE,0
"5746",3,"F","1","Hispanic","Middle","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5747",3,"M","1","Asian","Middle","S",0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"5748",4,"M","1","Hispanic","Middle","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5749",4,"F","1","Asian","Middle","S",0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"5750",4,"M","1","Hispanic","Middle","S",0,0,0,0,0,0,0,0,0,"3","1",FALSE,0
"5751",3,"M","1","White","Middle","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5752",3,"F","1","Hispanic","Middle","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5753",3,"M","1","White","Middle","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5754",3,"M","1","Hispanic","Middle","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5755",3,"M","1","White","Middle","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5756",3,"F","1","White","Middle","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5757",3,"M","1","White","Middle","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5758",4,"M","1","Hispanic","Middle","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5759",4,"F","1","White","Middle","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5760",3,"M","1","Hispanic","Middle","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5761",5,"F","3","White","Middle","S",0,0,0,0,0,0,0,0,0,"2","1",FALSE,1
"5762",6,"F","3","Hispanic","Middle","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5763",5,"M","3","White","Middle","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5764",6,"F","3","White","Middle","S",0,0,0,0,0,0,0,0,0,"2",NA,FALSE,1
"5765",5,"F","3","White","Middle","S",0,0,0,0,0,0,0,0,0,"2",NA,FALSE,1
"5766",6,"M","3","White","Middle","S",0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"5767",6,"F","3","Asian","Middle","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5768",6,"M","3","White","Middle","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5769",6,"F","3","White","Middle","S",0,0,0,0,0,0,0,0,0,"3",NA,FALSE,0
"5770",5,"F","3","White","Middle","S",0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"5771",5,"M","3","White","Middle","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5772",5,"F","3","White","Middle","S",0,0,0,0,0,0,0,0,0,"2",NA,FALSE,1
"5773",5,"M","3","M","Middle","S",0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"5774",6,"F","3","White","Middle","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5775",5,"F","3","White","Middle","S",0,0,0,0,0,0,0,0,0,"2","1",FALSE,1
"5776",5,"M","3","White","Middle","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5777",5,"F","3","White","Middle","S",0,0,0,0,0,0,0,0,0,"3","1",FALSE,0
"5778",5,"M","3","White","Middle","S",0,0,0,0,0,0,0,0,0,"3",NA,FALSE,0
"5779",5,"F","3","White","Middle","S",0,0,0,0,0,0,0,0,0,"3","1",FALSE,0
"5780",5,"M","3","White","Middle","S",0,0,0,0,0,0,0,0,0,"2","1",FALSE,1
"5781",4,"F","2","Asian","Middle","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5782",4,"M","2","Asian","Middle","S",0,0,0,0,0,0,0,0,0,"2","1",FALSE,1
"5783",5,"M","2","White","Middle","S",0,0,0,0,0,0,0,0,0,"3",NA,FALSE,0
"5784",5,"F","2","Hispanic","Middle","S",0,0,0,0,0,0,0,0,0,"2","1",FALSE,1
"5785",5,"F","2","Hispanic","Middle","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5786",6,"M","2","Hispanic","Middle","S",0,0,0,0,0,0,0,0,1,"4",".N",TRUE,0
"5787",4,"F","2","White","Middle","S",0,0,0,0,0,0,0,0,0,"3","1",FALSE,0
"5788",4,"F","2","Hispanic","Middle","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5789",4,"M","2","White","Middle","S",0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"5790",5,"F","2","Asian","Middle","S",0,0,0,0,0,0,0,0,0,"2","1",FALSE,1
"5791",5,"M","2","White","Middle","S",0,0,0,0,0,0,0,0,0,"3","1",FALSE,0
"5792",4,"F","2","White","Middle","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5793",4,"M","2","White","Middle","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5794",4,"M","2","White","Middle","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5795",5,"F","2","White","Middle","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5796",4,"F","2","White","Middle","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5797",5,"M","2","Asian","Middle","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5798",4,"F","2","White","Middle","S",0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"5799",4,"F","2","White","Middle","S",0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"5800",4,"M","2","White","Middle","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5801",5,"M","2","White","Middle","S",0,0,0,0,0,0,0,0,0,"3",NA,FALSE,0
"5802",5,"M","2","Hispanic","Middle","S",0,0,0,0,0,0,0,0,0,"2",NA,FALSE,1
"5803",5,"F","2","White","Middle","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5804",7,"F","5","Asian","High","S",0,0,0,0,0,0,0,0,0,"1","1",FALSE,1
"5805",8,"M","5","Asian","High","S",0,0,0,0,0,0,0,0,0,"1","1",FALSE,1
"5806",8,"M","5","Asian","High","S",0,0,0,0,0,0,0,0,0,"1","1",FALSE,1
"5807",8,"M","5","Asian","High","S",0,0,0,0,0,1,0,0,0,"1","1",TRUE,1
"5808",8,"M","5","Hispanic","High","S",0,0,0,0,0,0,0,0,0,"1","1",FALSE,1
"5809",7,"M","5","Asian","High","S",0,0,0,0,0,0,0,0,0,"1",NA,FALSE,1
"5810",7,"M","5","Black","High","S",0,0,0,0,0,0,0,0,0,"2","1",FALSE,1
"5811",8,"F","5","Asian","High","S",0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"5812",7,"M","5","White","High","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5813",8,"M","5","White","High","S",0,0,0,0,0,0,0,0,0,"3","1",FALSE,0
"5814",7,"M","5","White","High","S",0,0,0,0,0,0,0,0,1,"2","1",TRUE,1
"5815",8,"M","6","Asian","High","S",0,0,0,0,0,1,0,0,1,"2","1",TRUE,1
"5816",9,"F","5","Asian","High","S",0,0,0,0,0,0,0,0,0,"1","1",FALSE,1
"5817",6,"F","4","Asian","High","S",0,0,0,0,0,0,0,0,0,"2","1",FALSE,1
"5818",6,"F","4","Asian","High","S",0,0,0,0,0,0,0,0,0,"1","1",FALSE,1
"5819",7,"F","4","White","High","S",0,0,0,0,0,0,0,0,1,"2",NA,TRUE,1
"5820",7,"F","4","Asian","High","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5821",7,"F","4","White","High","S",0,0,0,0,0,0,0,0,0,"2",NA,FALSE,1
"5822",6,"F","4","Asian","High","S",0,0,0,0,0,0,0,0,1,"4",NA,TRUE,0
"5823",5,"F","4","Asian","High","S",0,0,0,0,0,0,0,0,0,"1","1",FALSE,1
"5824",6,"F","4","Asian","High","S",0,0,0,0,0,0,0,0,0,"2","1",FALSE,1
"5825",7,"F","4","White","High","S",0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"5826",6,"F","4","Black","High","S",0,0,0,0,0,0,0,0,1,"3","1",TRUE,0
"5827",8,"F","5","Asian","High","9",0,1,0,0,0,1,0,0,0,".S",NA,TRUE,1
"5828",6,"F","4","Asian","High","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5829",7,"F","4","M","High","S",0,0,0,0,0,0,0,0,0,"2",NA,FALSE,1
"5830",7,"F","4","Asian","High","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5831",7,"F","4","Asian","High","S",0,0,0,0,0,0,0,0,0,"2","1",FALSE,1
"5832",7,"F","4","Asian","High","S",0,0,0,0,0,0,0,0,0,"3","1",FALSE,0
"5833",6,"F","4","AI/AN","High","S",0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"5834",6,"F","4","White","High","S",0,0,0,0,0,0,0,0,0,"1","1",FALSE,1
"5835",6,"F","4","Asian","High","S",0,0,0,0,0,0,0,0,0,"3","1",FALSE,0
"5836",6,"F","4","M","High","S",0,0,0,0,0,0,0,0,0,"3",NA,FALSE,0
"5837",6,"F","4","Asian","High","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5838",8,"F","4","Asian","High","S",0,0,0,0,0,0,0,0,1,"3",NA,TRUE,0
"5839",6,"F","5","Asian","High","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5840",7,"F","5","White","High","S",0,0,0,0,0,0,0,0,0,"2","1",FALSE,1
"5841",8,"F","5","Asian","High","S",0,0,0,0,0,0,0,0,0,"4","1",FALSE,0
"5842",7,"F","5","Asian","High","S",0,0,0,0,0,0,0,0,0,"2",NA,FALSE,1
