"","Age","Sex","Grade","race","schooltype","curious_trying_others","Smoked_cigarettes_on_1_or","Smoked_cigars_cigarillos","chewing_tobacco_snuff_or","Smoked_tobacco_pipe_not_h","Smoked_bidis_on_1_or_more","Smoked_tobacco_hookah_or","snus_such_as_Camel_or_Mar","dissolvable_tobacco_such","electronic_cigarettes_suc","curious_smoke_cig","housemoate_no_smoke","smoked","curious"
"2610",8,"F",5,"White","High",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2611",7,"F",5,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2612",8,"F",5,"White","High",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2613",7,"F",5,"Asian","High",2,0,0,0,0,0,0,0,0,0,2,"1",FALSE,1
"2614",7,"F",5,"White","High",2,0,0,0,NA,NA,NA,NA,NA,0,3,"1",NA,0
"2615",8,"F",5,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,2,"1",FALSE,1
"2616",8,"F",5,"Asian","High",2,0,0,0,0,0,0,0,0,1,1,NA,TRUE,1
"2617",8,"F",5,"Asian","High",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2618",7,"F",4,"White","High",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2619",7,"F",4,"Asian","High",2,0,0,0,0,0,0,0,0,0,3,"1",FALSE,0
"2620",7,"F",4,"White","High",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2621",6,"F",4,"White","High",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2622",6,"F",4,"Asian","High",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2623",7,"F",4,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"2624",7,"F",4,"Asian","High",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2625",6,"F",4,"Asian","High",2,0,0,0,0,0,0,0,0,0,2,NA,FALSE,1
"2626",6,"F",4,"Asian","High",2,0,0,0,0,0,0,0,0,0,1,"1",FALSE,1
"2627",6,"F",4,"Asian","High",2,0,0,0,0,0,0,0,0,0,2,"1",FALSE,1
"2628",7,"F",4,"Asian","High",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2629",8,"F",6,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,3,NA,FALSE,0
"2630",8,"F",6,"White","High",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2631",8,"F",6,"White","High",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2632",8,"F",6,"White","High",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2633",9,"F",6,"Black","High",2,0,0,0,0,0,1,0,0,1,2,NA,TRUE,1
"2634",9,"F",6,"Asian","High",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2635",8,"F",6,"NHOPI","High",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2636",9,"F",6,"White","High",2,0,0,0,0,0,0,0,0,0,3,"1",FALSE,0
"2637",8,"F",6,"Asian","High",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2638",8,"F",NA,"White",NA,2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2639",8,"F",6,"Hispanic","High",2,0,0,0,0,0,0,0,0,1,2,"1",TRUE,1
"2640",9,"F",6,"White","High",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2641",9,"F",6,"Asian","High",2,0,0,0,0,0,0,0,0,0,3,"1",FALSE,0
"2642",9,"F",6,"Asian","High",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2643",7,"F",4,"Asian","High",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2644",6,"F",4,"White","High",2,0,0,0,0,0,0,0,0,1,2,NA,TRUE,1
"2645",7,"F",4,"White","High",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2646",6,"F",4,"White","High",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2647",7,"F",4,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,1,"1",FALSE,1
"2648",7,"F",4,"White","High",2,0,0,0,0,0,0,0,0,0,1,"1",FALSE,1
"2649",6,"F",4,"White","High",2,0,0,0,0,0,0,0,0,0,2,NA,FALSE,1
"2650",6,"F",4,"Asian","High",2,0,0,0,0,0,0,0,0,0,2,"1",FALSE,1
"2651",7,"F",4,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2652",7,"F",4,"White","High",2,0,0,0,0,0,0,0,0,0,2,"1",FALSE,1
"2653",7,"F",4,"Asian","High",2,0,0,0,0,0,0,0,0,0,3,"1",FALSE,0
"2654",9,"F",6,"Asian","High",2,0,0,0,0,0,0,0,0,0,1,"1",FALSE,1
"2655",9,"F",6,"Asian","High",2,0,0,0,0,0,0,0,0,0,3,"1",FALSE,0
"2656",8,"F",6,"White","High",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2657",10,"F",7,"White","High",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2658",9,"F",6,"White","High",2,0,0,0,0,0,0,0,0,0,2,"1",FALSE,1
"2659",4,"M",1,"Hispanic","Middle",2,0,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,0
"2660",4,"F",1,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,2,NA,FALSE,1
"2661",5,"M",3,"White","Middle",2,0,0,0,0,0,0,0,0,0,2,"1",FALSE,1
"2662",5,"M",3,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,1,1,"1",TRUE,1
"2663",5,"M",3,"White","Middle",1,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"2664",5,"M",3,"White","Middle",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2665",6,"M",3,"White","Middle",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2666",5,"M",3,"Asian","Middle",2,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"2667",6,"M",3,"White","Middle",1,1,0,0,0,0,NA,0,0,0,1,NA,TRUE,1
"2668",5,"M",3,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,3,"1",FALSE,0
"2669",6,"M",3,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"2670",6,"F",3,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,1,NA,FALSE,1
"2671",5,"F",3,"White","Middle",2,0,0,0,0,0,0,0,0,0,3,"1",FALSE,0
"2672",5,"F",3,"White","Middle",1,1,0,0,0,0,0,0,0,1,1,NA,TRUE,1
"2673",6,"F",3,"White","Middle",2,0,0,0,0,0,0,0,0,0,2,NA,FALSE,1
"2674",5,"F",3,"Asian","Middle",2,0,0,0,0,0,0,0,0,1,3,"1",TRUE,0
"2675",4,"M",1,NA,"Middle",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2676",5,"M",3,"White","Middle",2,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"2677",6,"M",3,"Hispanic","Middle",1,1,1,NA,0,0,0,1,0,0,2,NA,TRUE,1
"2678",11,"M",7,"White","High",1,1,1,0,0,0,0,1,0,0,1,NA,TRUE,1
"2679",6,NA,NA,"White",NA,NA,0,0,0,NA,NA,0,NA,NA,0,4,"1",NA,0
"2680",5,"M",3,"White","Middle",1,1,1,1,0,0,0,0,0,1,1,NA,TRUE,1
"2681",5,"M",3,"Hispanic","Middle",NA,NA,0,0,0,0,1,0,0,1,3,NA,TRUE,0
"2682",6,"M",3,"AI/AN","Middle",2,NA,0,0,0,0,0,0,0,0,2,NA,NA,1
"2683",5,"M",3,"Black","Middle",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2684",5,"F",3,"Asian","Middle",2,0,0,0,0,0,0,0,0,0,2,NA,FALSE,1
"2685",6,"M",3,"White","Middle",1,1,1,1,0,0,NA,0,0,1,1,NA,TRUE,1
"2686",5,"F",3,"White","Middle",2,0,0,0,0,0,0,0,0,0,3,NA,FALSE,0
"2687",5,"M",3,"White","Middle",2,0,0,0,0,0,0,0,0,0,3,"1",FALSE,0
"2688",6,"M",3,NA,"Middle",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2689",6,"M",3,"White","Middle",2,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"2690",6,"M",3,"White","Middle",2,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"2691",6,"F",3,"White","Middle",2,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"2692",5,"M",2,NA,"Middle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"2693",4,"M",2,"Hispanic","Middle",2,NA,NA,0,0,0,0,0,0,0,4,NA,NA,0
"2694",4,"M",2,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,1,"1",FALSE,1
"2695",5,"M",2,"White","Middle",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2696",4,"F",2,"White","Middle",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2697",5,"F",2,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"2698",5,"F",2,"White","Middle",1,1,1,0,0,0,0,1,0,0,2,NA,TRUE,1
"2699",5,"F",2,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"2700",5,"F",2,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,2,NA,FALSE,1
"2701",6,"F",2,"White","Middle",2,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"2702",6,"F",2,"AI/AN","Middle",2,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"2703",4,"F",2,"Hispanic","Middle",1,0,0,1,NA,NA,0,NA,NA,0,1,NA,TRUE,1
"2704",5,"F",2,"White","Middle",2,0,0,0,0,0,0,0,0,0,2,NA,FALSE,1
"2705",NA,NA,NA,"White",NA,2,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"2706",5,"F",2,"White","Middle",2,0,0,0,NA,NA,0,NA,NA,0,1,NA,NA,1
"2707",4,"F",2,"White","Middle",2,0,0,0,0,0,0,0,0,0,1,NA,FALSE,1
"2708",5,"F",2,"White","Middle",2,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"2709",4,"F",2,NA,"Middle",2,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,NA
"2710",4,"F",2,NA,"Middle",2,0,0,0,0,0,0,0,0,0,2,NA,FALSE,1
"2711",5,"F",3,"Hispanic","Middle",2,0,0,0,0,0,NA,0,0,1,4,NA,TRUE,0
"2712",5,"M",2,"Hispanic","Middle",1,0,0,0,1,0,1,0,0,0,1,NA,TRUE,1
"2713",4,"M",2,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,3,"1",FALSE,0
"2714",5,"F",2,"White","Middle",2,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"2715",4,"F",2,"White","Middle",2,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"2716",5,"F",2,NA,"Middle",2,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"2717",4,"F",2,"Hispanic","Middle",1,1,NA,1,0,0,1,1,0,0,1,"1",TRUE,1
"2718",5,"F",2,NA,"Middle",2,0,0,0,NA,NA,0,NA,NA,0,4,NA,NA,0
"2719",5,"F",2,NA,"Middle",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2720",4,"F",2,"White","Middle",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2721",6,"F",3,"AI/AN","Middle",2,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"2722",3,"F",1,"White","Middle",2,0,0,0,0,0,0,0,0,0,3,NA,FALSE,0
"2723",5,"M",2,"White","Middle",2,0,0,0,0,0,0,0,0,0,3,NA,FALSE,0
"2724",4,"F",2,"White","Middle",1,0,0,0,0,0,0,0,0,0,3,"1",FALSE,0
"2725",5,"M",2,"AI/AN","Middle",2,0,0,0,0,0,0,0,0,1,2,NA,TRUE,1
"2726",4,"M",2,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,3,"1",FALSE,0
"2727",5,"M",2,"AI/AN","Middle",2,0,0,0,0,0,0,0,0,0,3,NA,FALSE,0
"2728",4,"M",2,"White","Middle",2,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"2729",5,"M",2,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,2,NA,FALSE,1
"2730",5,"M",2,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2731",4,"M",2,"Black","Middle",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2732",5,"M",2,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"2733",5,"M",2,"White","Middle",2,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"2734",4,"M",2,NA,"Middle",1,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"2735",5,"F",3,NA,"Middle",2,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"2736",6,"F",3,"White","Middle",2,0,0,0,0,0,0,0,0,0,2,NA,FALSE,1
"2737",7,"F",3,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,1,"1",FALSE,1
"2738",5,"F",2,"White","Middle",2,1,0,0,0,0,0,0,0,1,1,NA,TRUE,1
"2739",4,"F",2,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,3,NA,FALSE,0
"2740",4,"F",2,"White","Middle",2,0,0,0,0,0,0,0,0,0,2,"1",FALSE,1
"2741",3,"F",1,"White","Middle",2,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"2742",3,"F",1,"White","Middle",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2743",4,"F",1,"White","Middle",2,0,0,0,0,0,0,0,0,0,2,NA,FALSE,1
"2744",3,"F",1,"White","Middle",2,0,0,0,0,0,0,0,0,0,2,NA,FALSE,1
"2745",5,"F",3,"AI/AN","Middle",2,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"2746",6,"F",3,"White","Middle",2,1,0,0,0,0,0,0,0,1,1,NA,TRUE,1
"2747",5,"F",2,"Asian","Middle",2,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"2748",5,"F",2,NA,"Middle",2,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"2749",4,"F",1,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"2750",3,"F",1,"White","Middle",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2751",3,"F",1,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"2752",3,"F",1,"Hispanic","Middle",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,0
"2753",3,"F",1,"White","Middle",2,0,0,0,0,0,0,0,0,0,3,"1",FALSE,0
"2754",4,"F",1,"White","Middle",2,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"2755",4,"F",1,"White","Middle",2,0,0,0,0,0,0,0,0,0,3,NA,FALSE,0
"2756",3,"F",1,"White","Middle",2,0,0,0,0,0,0,0,0,0,3,"1",FALSE,0
"2757",3,"F",1,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,3,NA,FALSE,0
"2758",4,"F",1,"White","Middle",2,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"2759",5,"F",1,"AI/AN","Middle",2,0,0,0,0,0,0,0,0,0,2,NA,FALSE,1
"2760",3,"F",1,"White","Middle",2,0,0,0,NA,NA,0,NA,NA,0,4,"1",NA,0
"2761",3,"F",1,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,2,NA,FALSE,1
"2762",3,"F",1,NA,"Middle",2,0,0,0,0,0,0,0,0,0,3,NA,FALSE,0
"2763",3,"F",1,NA,"Middle",2,0,0,0,0,0,0,0,0,0,3,NA,FALSE,0
"2764",4,"F",1,"White","Middle",2,0,0,0,0,0,0,0,0,0,1,NA,FALSE,1
"2765",4,"M",1,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"2766",3,"M",1,"White","Middle",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2767",3,"M",1,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"2768",4,"F",1,NA,"Middle",2,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"2769",4,"M",2,"White","Middle",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2770",5,"F",2,NA,"Middle",1,0,0,0,0,0,0,0,0,0,3,NA,FALSE,0
"2771",3,"F",1,"White","Middle",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2772",4,"F",1,"White","Middle",2,0,0,0,NA,NA,NA,NA,NA,0,4,NA,NA,0
"2773",4,"M",1,"White","Middle",2,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"2774",5,"M",6,"Asian","High",NA,NA,NA,1,0,0,NA,0,0,NA,4,"1",TRUE,0
"2775",4,"M",1,"White","Middle",2,0,0,0,0,0,0,0,0,0,3,NA,FALSE,0
"2776",3,"M",1,"White","Middle",2,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"2777",3,"M",1,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,3,"1",FALSE,0
"2778",3,"M",1,"Asian","Middle",2,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"2779",3,"M",1,"White","Middle",1,0,0,0,0,0,0,0,0,0,1,NA,FALSE,1
"2780",NA,NA,NA,"White",NA,2,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,NA
"2781",3,"M",1,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2782",4,"M",1,"White","Middle",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2783",4,"M",1,"White","Middle",2,0,0,0,0,0,0,0,0,0,3,NA,FALSE,0
"2784",4,"M",1,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2785",4,"M",1,NA,"Middle",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2786",3,"M",1,"White","Middle",2,0,0,0,0,0,0,0,0,0,3,NA,FALSE,0
"2787",4,"M",1,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2788",6,"F",2,"White","Middle",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2789",4,"F",1,"White","Middle",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2790",4,"F",1,"White","Middle",2,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"2791",3,"M",1,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2792",3,"M",1,"Black","Middle",2,0,0,0,0,0,0,0,0,0,2,"1",FALSE,1
"2793",3,"M",1,"White","Middle",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2794",4,"M",1,"White","Middle",2,0,0,0,0,0,0,0,0,0,2,"1",FALSE,1
"2795",3,"F",1,NA,"Middle",2,0,0,0,0,0,0,0,0,0,3,NA,FALSE,0
"2796",10,"M",7,"White","High",NA,0,NA,NA,0,0,0,0,0,NA,4,NA,NA,0
"2797",9,"M",7,"Hispanic","High",2,0,0,1,0,0,0,0,0,0,4,NA,TRUE,0
"2798",10,"M",7,"White","High",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2799",10,"M",7,"White","High",1,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"2800",10,"F",7,"White","High",1,0,0,0,0,0,0,0,0,0,2,NA,FALSE,1
"2801",10,"F",7,"White","High",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2802",9,"M",7,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,2,NA,FALSE,1
"2803",10,"M",7,"White","High",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2804",10,"M",7,"White","High",2,NA,0,1,0,0,0,0,0,0,4,NA,TRUE,0
"2805",10,"M",7,"White","High",1,0,0,1,0,0,0,0,0,0,4,NA,TRUE,0
"2806",10,"M",7,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,2,"1",FALSE,1
"2807",10,"M",7,"Hispanic","High",1,0,0,0,0,0,0,0,0,0,1,NA,FALSE,1
"2808",10,"F",7,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"2809",10,NA,7,"White","High",2,0,0,0,0,0,0,0,0,0,2,NA,FALSE,1
"2810",9,"F",6,"White","High",2,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"2811",9,"M",6,"White","High",2,0,0,0,0,0,0,0,0,1,2,"1",TRUE,1
"2812",9,"F",6,"White","High",1,0,0,0,0,0,0,0,0,1,1,"1",TRUE,1
"2813",9,"M",6,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2814",9,"M",6,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,2,"1",FALSE,1
"2815",9,"F",6,"Hispanic","High",1,1,0,0,0,0,0,0,0,1,1,NA,TRUE,1
"2816",9,"M",6,"Hispanic","High",2,0,0,0,1,0,0,0,0,0,4,"1",TRUE,0
"2817",8,"M",6,"Hispanic","High",1,0,0,0,0,0,0,0,0,1,4,NA,TRUE,0
"2818",9,"F",6,"White","High",2,0,0,0,0,0,0,0,0,1,3,NA,TRUE,0
"2819",9,"M",6,"White","High",2,0,0,0,0,0,0,0,0,0,1,NA,FALSE,1
"2820",8,"M",6,"White","High",2,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"2821",9,"M",6,"Hispanic","High",1,0,0,0,0,0,0,0,0,1,1,NA,TRUE,1
"2822",9,"M",6,"White","High",1,0,1,0,0,0,0,0,0,0,2,"1",TRUE,1
"2823",9,"F",6,"White","High",2,0,0,0,0,0,0,0,0,1,1,"1",TRUE,1
"2824",8,"F",6,"Hispanic","High",2,0,0,0,0,0,0,0,0,1,1,NA,TRUE,1
"2825",8,"F",6,"White","High",1,0,1,0,1,0,0,0,0,1,3,"1",TRUE,0
"2826",9,"M",6,"White","High",1,1,0,0,0,0,0,1,0,1,1,"1",TRUE,1
"2827",NA,NA,NA,"Black",NA,2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2828",8,"F",6,"Hispanic","High",2,0,0,0,0,0,0,0,0,1,4,"1",TRUE,0
"2829",9,"F",6,"White","High",2,0,0,0,0,0,0,0,0,1,4,NA,TRUE,0
"2830",9,"M",6,"White","High",1,0,0,0,0,0,0,0,0,1,2,"1",TRUE,1
"2831",9,"M",6,"AI/AN","High",1,1,0,0,0,0,0,0,0,1,2,NA,TRUE,1
"2832",8,"F",6,"White","High",1,0,0,0,0,0,0,0,0,1,2,NA,TRUE,1
"2833",8,"F",6,"White","High",2,0,0,0,0,0,0,0,0,0,2,NA,FALSE,1
"2834",9,"M",6,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,2,"1",FALSE,1
"2835",9,"M",6,"White","High",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2836",8,"F",5,"Hispanic","High",1,1,NA,0,0,0,1,0,0,1,2,"1",TRUE,1
"2837",7,"M",5,"White","High",2,0,0,0,0,0,0,0,0,1,4,"1",TRUE,0
"2838",7,"F",5,"Hispanic","High",1,1,1,0,0,0,0,0,0,0,3,"1",TRUE,0
"2839",9,"M",5,"Hispanic","High",2,0,0,0,0,0,0,0,0,1,2,"1",TRUE,1
"2840",7,"F",5,"White","High",1,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"2841",7,"F",5,"White","High",2,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"2842",8,"M",5,"White","High",2,0,0,0,0,0,0,0,0,1,3,"1",TRUE,0
"2843",7,"M",5,"White","High",2,0,0,0,0,0,0,0,0,0,2,NA,FALSE,1
"2844",8,"F",5,"White","High",2,0,0,0,0,0,0,0,0,1,4,NA,TRUE,0
"2845",8,"F",5,"Hispanic","High",2,0,0,0,0,0,1,0,0,1,2,"1",TRUE,1
"2846",7,"M",5,NA,"High",2,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"2847",7,"F",5,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,3,"1",FALSE,0
"2848",8,"F",5,"White","High",2,0,0,0,0,0,0,0,0,0,1,NA,FALSE,1
"2849",8,"F",5,"White","High",2,0,0,0,0,0,0,0,0,0,1,NA,FALSE,1
"2850",8,"F",5,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,2,NA,FALSE,1
"2851",8,"F",5,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2852",8,"F",5,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,2,NA,FALSE,1
"2853",8,"M",5,"White","High",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2854",8,"M",5,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,3,"1",FALSE,0
"2855",7,"M",4,"Hispanic","High",1,1,1,0,NA,NA,NA,NA,NA,1,1,NA,TRUE,1
"2856",7,"F",4,"White","High",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2857",7,"F",4,NA,"High",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,0
"2858",6,"M",4,"Black","High",2,0,0,0,0,0,NA,0,0,0,3,"1",NA,0
"2859",7,"M",4,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2860",6,"F",4,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2861",6,"F",4,"White","High",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2862",7,"F",4,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2863",6,"M",4,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2864",6,"F",4,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2865",7,"F",4,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2866",7,"F",4,"White","High",2,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"2867",8,"M",4,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"2868",6,"M",4,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,3,"1",FALSE,0
"2869",6,"F",4,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,2,NA,FALSE,1
"2870",7,"M",4,"White","High",2,0,0,0,0,0,0,0,0,1,3,"1",TRUE,0
"2871",6,"M",4,"White","High",2,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"2872",7,"M",4,"White","High",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2873",7,"M",4,"White","High",2,0,0,0,0,0,0,0,0,1,2,"1",TRUE,1
"2874",7,"M",4,"Asian","High",2,0,0,0,0,0,0,0,0,0,4,"1",FALSE,0
"2875",6,"M",4,"White","High",1,0,1,0,0,0,0,0,0,1,2,"1",TRUE,1
"2876",6,"M",4,"White","High",1,1,0,1,0,0,0,0,0,1,1,NA,TRUE,1
"2877",NA,NA,NA,"Hispanic",NA,2,1,0,0,1,0,0,0,0,1,1,"1",TRUE,1
"2878",7,"M",4,"White","High",2,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"2879",6,"F",4,"White","High",2,0,0,0,0,0,0,0,0,0,3,NA,FALSE,0
"2880",7,"M",4,"Hispanic","High",NA,0,NA,0,0,0,0,0,0,0,1,"1",NA,1
